index,A,B,ground_truth,celeb_id
542,lfw_Anders_Ebbeson_Anders_Ebbeson_0002.jpg,lfw_Bertrand_Bonello_Bertrand_Bonello_0002.jpg,different,Bertrand_Bonello_Anders_Ebbeson
543,casia_001014_00083877.jpg,casia_008311_00417398.jpg,different,008311_001014
544,vggface2_n000157_0123_02.jpg,vggface2_n000236_0336_02.jpg,different,n000157_n000236
545,celeba_4158_177555.jpg,celeba_7386_124555.jpg,different,4158_7386
546,lfw_Harrison_Ford_Harrison_Ford_0011.jpg,lfw_Roman_Polanski_Roman_Polanski_0006.jpg,different,Harrison_Ford_Roman_Polanski
547,lfw_Azra_Akin_Azra_Akin_0003.jpg,lfw_John_Ashcroft_John_Ashcroft_0010.jpg,different,John_Ashcroft_Azra_Akin
548,vggface2_n000183_0238_02.jpg,vggface2_n000471_0249_01.jpg,different,n000471_n000183
549,celeba_5677_159015.jpg,celeba_9032_049781.jpg,different,5677_9032
550,vggface2_n000059_0069_01.jpg,vggface2_n000142_0175_01.jpg,different,n000059_n000142
551,casia_001188_00097426.jpg,casia_007788_00399104.jpg,different,001188_007788
552,casia_000345_00037436.jpg,casia_009548_00460330.jpg,different,009548_000345
553,celeba_6810_190897.jpg,celeba_7358_184250.jpg,different,6810_7358
554,vggface2_n000472_0465_01.jpg,vggface2_n000472_0138_02.jpg,same,n000472
555,casia_002196_00149553.jpg,casia_003526_00213059.jpg,different,003526_002196
556,celeba_5074_145698.jpg,celeba_7634_153113.jpg,different,7634_5074
557,lfw_Habib_Rizieq_Habib_Rizieq_0003.jpg,lfw_Vincent_Gallo_Vincent_Gallo_0001.jpg,different,Vincent_Gallo_Habib_Rizieq
558,celeba_1608_075213.jpg,celeba_2089_170854.jpg,different,2089_1608
559,lfw_Dominique_de_Villepin_Dominique_de_Villepin_0003.jpg,lfw_Jiri_Novak_Jiri_Novak_0005.jpg,different,Dominique_de_Villepin_Jiri_Novak
560,celeba_1884_168520.jpg,celeba_5013_195957.jpg,different,1884_5013
561,celeba_5927_069522.jpg,celeba_8934_122697.jpg,different,8934_5927
562,casia_003717_00221022.jpg,casia_006381_00344653.jpg,different,003717_006381
563,lfw_Dale_Earnhardt_Jr_Dale_Earnhardt_Jr_0002.jpg,lfw_Lars_Von_Trier_Lars_Von_Trier_0002.jpg,different,Dale_Earnhardt_Jr_Lars_Von_Trier
564,vggface2_n000357_0171_01.jpg,vggface2_n000357_0219_02.jpg,same,n000357
565,vggface2_n000025_0198_01.jpg,vggface2_n000072_0340_01.jpg,different,n000072_n000025
566,casia_001799_00129648.jpg,casia_006459_00347807.jpg,different,001799_006459
567,celeba_6369_137531.jpg,celeba_6603_089885.jpg,different,6603_6369
568,vggface2_n000409_0149_03.jpg,vggface2_n000476_0067_01.jpg,different,n000409_n000476
569,casia_000609_00056674.jpg,casia_008664_00430198.jpg,different,008664_000609
570,lfw_Ariel_Sharon_Ariel_Sharon_0073.jpg,lfw_John_McCain_John_McCain_0006.jpg,different,John_McCain_Ariel_Sharon
571,vggface2_n000128_0062_01.jpg,vggface2_n000383_0069_01.jpg,different,n000383_n000128
572,lfw_Andre_Agassi_Andre_Agassi_0036.jpg,lfw_Jan-Michael_Gambill_Jan-Michael_Gambill_0001.jpg,different,Jan-Michael_Gambill_Andre_Agassi
573,vggface2_n000399_0390_01.jpg,vggface2_n000477_0036_01.jpg,different,n000477_n000399
574,vggface2_n000270_0508_01.jpg,vggface2_n000319_0150_01.jpg,different,n000319_n000270
575,celeba_1334_152970.jpg,celeba_5356_113646.jpg,different,1334_5356
576,vggface2_n000052_0083_01.jpg,vggface2_n000349_0050_01.jpg,different,n000052_n000349
577,vggface2_n000260_0159_01.jpg,vggface2_n000417_0005_01.jpg,different,n000417_n000260
578,celeba_8475_038822.jpg,celeba_9476_038685.jpg,different,8475_9476
579,casia_005175_00288529.jpg,casia_009654_00463542.jpg,different,009654_005175
580,vggface2_n000096_0182_01.jpg,vggface2_n000163_0345_01.jpg,different,n000163_n000096
581,casia_006188_00334319.jpg,casia_006765_00360513.jpg,different,006188_006765
582,vggface2_n000139_0029_01.jpg,vggface2_n000331_0470_01.jpg,different,n000139_n000331
583,celeba_6383_104701.jpg,celeba_6439_017669.jpg,different,6383_6439
584,celeba_173_175162.jpg,celeba_1848_031630.jpg,different,1848_173
585,celeba_7981_006732.jpg,celeba_9393_136294.jpg,different,9393_7981
586,vggface2_n000155_0016_01.jpg,vggface2_n000175_0132_01.jpg,different,n000175_n000155
587,lfw_Jeff_Van_Gundy_Jeff_Van_Gundy_0001.jpg,lfw_Jorge_Arce_Jorge_Arce_0002.jpg,different,Jorge_Arce_Jeff_Van_Gundy
588,celeba_512_068476.jpg,celeba_8158_110605.jpg,different,512_8158
589,casia_000080_00012407.jpg,casia_000596_00055790.jpg,different,000596_000080
590,celeba_5016_099391.jpg,celeba_8289_150909.jpg,different,8289_5016
591,casia_001581_00119485.jpg,casia_003774_00224232.jpg,different,003774_001581
592,casia_007759_00397834.jpg,casia_008923_00439998.jpg,different,008923_007759
593,vggface2_n000287_0440_01.jpg,vggface2_n000332_0045_01.jpg,different,n000287_n000332
594,vggface2_n000226_0377_01.jpg,vggface2_n000322_0338_01.jpg,different,n000322_n000226
595,vggface2_n000381_0248_01.jpg,vggface2_n000381_0215_01.jpg,same,n000381
596,vggface2_n000123_0019_04.jpg,vggface2_n000230_0047_01.jpg,different,n000123_n000230
597,lfw_Hans_Blix_Hans_Blix_0037.jpg,lfw_Vladimiro_Montesinos_Vladimiro_Montesinos_0002.jpg,different,Hans_Blix_Vladimiro_Montesinos
598,casia_002731_00176081.jpg,casia_008452_00422872.jpg,different,002731_008452
599,celeba_2197_110667.jpg,celeba_2837_104767.jpg,different,2837_2197
600,lfw_Demi_Moore_Demi_Moore_0001.jpg,lfw_Rob_Lowe_Rob_Lowe_0001.jpg,different,Rob_Lowe_Demi_Moore
601,lfw_Brad_Johnson_Brad_Johnson_0001.jpg,lfw_Sharon_Osbourne_Sharon_Osbourne_0001.jpg,different,Sharon_Osbourne_Brad_Johnson
602,celeba_2202_036274.jpg,celeba_9033_069329.jpg,different,2202_9033
603,vggface2_n000344_0019_06.jpg,vggface2_n000419_0305_01.jpg,different,n000419_n000344
604,celeba_5394_068199.jpg,celeba_6315_056021.jpg,different,5394_6315
605,vggface2_n000079_0460_02.jpg,vggface2_n000240_0102_02.jpg,different,n000079_n000240
606,casia_000290_00033569.jpg,casia_002674_00173120.jpg,different,000290_002674
607,vggface2_n000007_0083_02.jpg,vggface2_n000329_0141_02.jpg,different,n000007_n000329
608,lfw_David_Beckham_David_Beckham_0016.jpg,lfw_Spencer_Abraham_Spencer_Abraham_0015.jpg,different,David_Beckham_Spencer_Abraham
609,casia_005608_00308444.jpg,casia_010319_00484058.jpg,different,010319_005608
610,lfw_Federico_Trillo_Federico_Trillo_0003.jpg,lfw_Vladimir_Putin_Vladimir_Putin_0028.jpg,different,Federico_Trillo_Vladimir_Putin
611,celeba_6482_146002.jpg,celeba_7203_124063.jpg,different,7203_6482
612,lfw_Geoff_Hoon_Geoff_Hoon_0002.jpg,lfw_Johnny_Unitas_Johnny_Unitas_0001.jpg,different,Johnny_Unitas_Geoff_Hoon
613,vggface2_n000083_0045_01.jpg,vggface2_n000477_0239_01.jpg,different,n000477_n000083
614,celeba_10044_002442.jpg,celeba_2295_123389.jpg,different,2295_10044
615,celeba_1410_154257.jpg,celeba_7631_121032.jpg,different,1410_7631
616,vggface2_n000151_0217_01.jpg,vggface2_n000407_0433_01.jpg,different,n000407_n000151
617,lfw_Heinz_Feldmann_Heinz_Feldmann_0002.jpg,lfw_Paul_Bremer_Paul_Bremer_0020.jpg,different,Heinz_Feldmann_Paul_Bremer
618,vggface2_n000351_0187_04.jpg,vggface2_n000351_0459_01.jpg,same,n000351
619,vggface2_n000189_0092_02.jpg,vggface2_n000189_0270_01.jpg,same,n000189
620,vggface2_n000181_0370_01.jpg,vggface2_n000315_0122_01.jpg,different,n000315_n000181
621,vggface2_n000123_0009_01.jpg,vggface2_n000337_0076_01.jpg,different,n000123_n000337
622,casia_006640_00354786.jpg,casia_010447_00487526.jpg,different,010447_006640
623,celeba_327_164299.jpg,celeba_3377_014201.jpg,different,327_3377
624,lfw_Charles_Moose_Charles_Moose_0010.jpg,lfw_Gray_Davis_Gray_Davis_0015.jpg,different,Charles_Moose_Gray_Davis
625,celeba_2523_165090.jpg,celeba_665_111038.jpg,different,2523_665
626,vggface2_n000076_0110_01.jpg,vggface2_n000181_0158_01.jpg,different,n000076_n000181
627,casia_002538_00165869.jpg,casia_005278_00293038.jpg,different,002538_005278
628,lfw_Amram_Mitzna_Amram_Mitzna_0002.jpg,lfw_Wen_Jiabao_Wen_Jiabao_0012.jpg,different,Wen_Jiabao_Amram_Mitzna
629,casia_003484_00210974.jpg,casia_009524_00459200.jpg,different,003484_009524
630,vggface2_n000099_0051_01.jpg,vggface2_n000326_0532_01.jpg,different,n000099_n000326
631,lfw_Bill_Gates_Bill_Gates_0002.jpg,lfw_Leslie_Caldwell_Leslie_Caldwell_0003.jpg,different,Bill_Gates_Leslie_Caldwell
632,vggface2_n000065_0062_01.jpg,vggface2_n000499_0137_01.jpg,different,n000065_n000499
633,casia_001422_00112173.jpg,casia_005086_00284803.jpg,different,005086_001422
634,vggface2_n000321_0323_01.jpg,vggface2_n000321_0402_01.jpg,same,n000321
635,celeba_4115_177393.jpg,celeba_6218_051652.jpg,different,6218_4115
636,lfw_Biljana_Plavsic_Biljana_Plavsic_0002.jpg,lfw_Robert_Bonner_Robert_Bonner_0002.jpg,different,Biljana_Plavsic_Robert_Bonner
637,casia_002000_00139043.jpg,casia_002000_00139042.jpg,same,002000
638,casia_004142_00240871.jpg,casia_007167_00377189.jpg,different,004142_007167
639,vggface2_n000354_0297_01.jpg,vggface2_n000498_0318_01.jpg,different,n000498_n000354
640,celeba_119_152702.jpg,celeba_1899_167622.jpg,different,119_1899
641,casia_001215_00099657.jpg,casia_002067_00142789.jpg,different,002067_001215
642,lfw_Lance_Armstrong_Lance_Armstrong_0004.jpg,lfw_William_Donaldson_William_Donaldson_0007.jpg,different,Lance_Armstrong_William_Donaldson
643,casia_000981_00081031.jpg,casia_006273_00338429.jpg,different,006273_000981
644,vggface2_n000179_0185_01.jpg,vggface2_n000356_0424_01.jpg,different,n000356_n000179
645,celeba_9582_155314.jpg,celeba_9822_079304.jpg,different,9822_9582
646,casia_000291_00033675.jpg,casia_004619_00263639.jpg,different,000291_004619
647,lfw_Gwyneth_Paltrow_Gwyneth_Paltrow_0005.jpg,lfw_Rubens_Barrichello_Rubens_Barrichello_0011.jpg,different,Rubens_Barrichello_Gwyneth_Paltrow
648,celeba_6298_071985.jpg,celeba_9349_200759.jpg,different,6298_9349
649,casia_001999_00138967.jpg,casia_003703_00220277.jpg,different,003703_001999
650,celeba_1642_176079.jpg,celeba_4721_141374.jpg,different,1642_4721
651,celeba_1296_113063.jpg,celeba_7061_059634.jpg,different,7061_1296
652,celeba_5522_035573.jpg,celeba_9283_193621.jpg,different,5522_9283
653,celeba_2448_128078.jpg,celeba_5874_012115.jpg,different,5874_2448
654,casia_009944_00473140.jpg,casia_010356_00485172.jpg,different,009944_010356
655,vggface2_n000302_0048_01.jpg,vggface2_n000306_0359_01.jpg,different,n000302_n000306
656,lfw_Carlos_Moya_Carlos_Moya_0018.jpg,lfw_Vidar_Helgesen_Vidar_Helgesen_0001.jpg,different,Carlos_Moya_Vidar_Helgesen
657,vggface2_n000048_0142_01.jpg,vggface2_n000228_0503_01.jpg,different,n000228_n000048
658,vggface2_n000039_0282_02.jpg,vggface2_n000500_0402_01.jpg,different,n000500_n000039
659,vggface2_n000183_0035_03.jpg,vggface2_n000235_0303_01.jpg,different,n000183_n000235
660,celeba_1547_171436.jpg,celeba_9263_019923.jpg,different,1547_9263
661,celeba_7059_148730.jpg,celeba_8399_065486.jpg,different,7059_8399
662,lfw_John_Rosa_John_Rosa_0002.jpg,lfw_Rick_Pitino_Rick_Pitino_0004.jpg,different,Rick_Pitino_John_Rosa
663,vggface2_n000443_0402_01.jpg,vggface2_n000456_0143_02.jpg,different,n000456_n000443
664,lfw_Carson_Palmer_Carson_Palmer_0003.jpg,lfw_Eva_Dimas_Eva_Dimas_0002.jpg,different,Eva_Dimas_Carson_Palmer
665,celeba_3629_051991.jpg,celeba_5448_192870.jpg,different,3629_5448
666,casia_002374_00157285.jpg,casia_005889_00320696.jpg,different,005889_002374
667,casia_002894_00184102.jpg,casia_004699_00267076.jpg,different,002894_004699
668,vggface2_n000260_0389_01.jpg,vggface2_n000349_0007_01.jpg,different,n000260_n000349
669,vggface2_n000219_0319_02.jpg,vggface2_n000457_0161_01.jpg,different,n000457_n000219
670,lfw_Nadine_Vinzens_Nadine_Vinzens_0002.jpg,lfw_Terry_Stotts_Terry_Stotts_0001.jpg,different,Terry_Stotts_Nadine_Vinzens
671,casia_002387_00157785.jpg,casia_006198_00334994.jpg,different,002387_006198
672,lfw_Abdoulaye_Wade_Abdoulaye_Wade_0002.jpg,lfw_Rick_Wagoner_Rick_Wagoner_0002.jpg,different,Rick_Wagoner_Abdoulaye_Wade
673,lfw_Mariana_Pollack_Mariana_Pollack_0001.jpg,lfw_Michael_Phelps_Michael_Phelps_0001.jpg,different,Michael_Phelps_Mariana_Pollack
674,lfw_Jim_Furyk_Jim_Furyk_0001.jpg,lfw_John_Ashcroft_John_Ashcroft_0050.jpg,different,John_Ashcroft_Jim_Furyk
675,vggface2_n000122_0004_01.jpg,vggface2_n000154_0243_01.jpg,different,n000154_n000122
676,casia_002423_00160008.jpg,casia_003524_00212901.jpg,different,003524_002423
677,casia_005319_00295171.jpg,casia_009792_00468011.jpg,different,009792_005319
678,casia_002474_00162750.jpg,casia_007190_00377866.jpg,different,002474_007190
679,celeba_2425_030030.jpg,celeba_8958_021001.jpg,different,8958_2425
680,lfw_Madonna_Madonna_0002.jpg,lfw_Prince_Naruhito_Prince_Naruhito_0001.jpg,different,Prince_Naruhito_Madonna
681,casia_006731_00358936.jpg,casia_008966_00441278.jpg,different,006731_008966
682,lfw_Carlos_Manuel_Pruneda_Carlos_Manuel_Pruneda_0002.jpg,lfw_Jude_Law_Jude_Law_0001.jpg,different,Carlos_Manuel_Pruneda_Jude_Law
683,vggface2_n000256_0074_05.jpg,vggface2_n000497_0001_01.jpg,different,n000256_n000497
684,celeba_2970_040067.jpg,celeba_4988_047640.jpg,different,4988_2970
685,casia_005549_00306013.jpg,casia_006883_00365215.jpg,different,005549_006883
686,celeba_8600_055522.jpg,celeba_9780_064824.jpg,different,8600_9780
687,celeba_2488_004521.jpg,celeba_6161_040106.jpg,different,6161_2488
688,celeba_1079_101937.jpg,celeba_9230_100865.jpg,different,1079_9230
689,celeba_559_081078.jpg,celeba_7003_078728.jpg,different,559_7003
690,celeba_4157_091741.jpg,celeba_5983_142854.jpg,different,5983_4157
691,vggface2_n000216_0314_01.jpg,vggface2_n000478_0359_01.jpg,different,n000216_n000478
692,lfw_John_Edwards_John_Edwards_0002.jpg,lfw_Kim_Clijsters_Kim_Clijsters_0012.jpg,different,Kim_Clijsters_John_Edwards
693,vggface2_n000199_0222_02.jpg,vggface2_n000288_0228_01.jpg,different,n000199_n000288
694,celeba_3530_175369.jpg,celeba_7255_065907.jpg,different,3530_7255
695,lfw_John_Reid_John_Reid_0002.jpg,lfw_Rick_Romley_Rick_Romley_0002.jpg,different,John_Reid_Rick_Romley
696,celeba_1684_120137.jpg,celeba_5345_078643.jpg,different,5345_1684
697,vggface2_n000172_0037_01.jpg,vggface2_n000172_0523_01.jpg,same,n000172
698,casia_000330_00036288.jpg,casia_009304_00452900.jpg,different,009304_000330
699,lfw_Anthony_Fauci_Anthony_Fauci_0002.jpg,lfw_Gloria_Macapagal_Arroyo_Gloria_Macapagal_Arroyo_0039.jpg,different,Gloria_Macapagal_Arroyo_Anthony_Fauci
700,lfw_Kofi_Annan_Kofi_Annan_0014.jpg,lfw_Pervez_Musharraf_Pervez_Musharraf_0017.jpg,different,Kofi_Annan_Pervez_Musharraf
701,vggface2_n000243_0171_01.jpg,vggface2_n000352_0264_01.jpg,different,n000352_n000243
702,lfw_Nestor_Kirchner_Nestor_Kirchner_0010.jpg,lfw_Prince_Willem-Alexander_Prince_Willem-Alexander_0001.jpg,different,Nestor_Kirchner_Prince_Willem-Alexander
703,lfw_Ciro_Gomes_Ciro_Gomes_0004.jpg,lfw_Colin_Powell_Colin_Powell_0041.jpg,different,Colin_Powell_Ciro_Gomes
704,celeba_2120_138327.jpg,celeba_6170_141357.jpg,different,2120_6170
705,casia_004367_00252371.jpg,casia_008031_00407726.jpg,different,008031_004367
706,celeba_3469_054922.jpg,celeba_5143_080004.jpg,different,3469_5143
707,celeba_10097_197989.jpg,celeba_5473_110594.jpg,different,10097_5473
708,vggface2_n000494_0135_01.jpg,vggface2_n000494_0312_01.jpg,same,n000494
709,vggface2_n000055_0197_01.jpg,vggface2_n000203_0059_01.jpg,different,n000203_n000055
710,celeba_4684_175565.jpg,celeba_9079_073861.jpg,different,9079_4684
711,celeba_3651_080380.jpg,celeba_3805_055486.jpg,different,3651_3805
712,vggface2_n000236_0063_01.jpg,vggface2_n000434_0141_01.jpg,different,n000434_n000236
713,vggface2_n000237_0148_01.jpg,vggface2_n000469_0395_01.jpg,different,n000237_n000469
714,lfw_Li_Zhaoxing_Li_Zhaoxing_0008.jpg,lfw_Maria_Shriver_Maria_Shriver_0004.jpg,different,Maria_Shriver_Li_Zhaoxing
715,lfw_LeBron_James_LeBron_James_0003.jpg,lfw_Rick_Santorum_Rick_Santorum_0002.jpg,different,LeBron_James_Rick_Santorum
716,celeba_5310_147160.jpg,celeba_5755_040759.jpg,different,5310_5755
717,lfw_Allyson_Felix_Allyson_Felix_0003.jpg,lfw_Janet_Napolitano_Janet_Napolitano_0004.jpg,different,Allyson_Felix_Janet_Napolitano
718,vggface2_n000369_0028_01.jpg,vggface2_n000369_0278_01.jpg,same,n000369
719,vggface2_n000254_0183_01.jpg,vggface2_n000380_0201_01.jpg,different,n000254_n000380
720,vggface2_n000120_0176_01.jpg,vggface2_n000414_0218_01.jpg,different,n000414_n000120
721,celeba_1023_145060.jpg,celeba_3279_013165.jpg,different,1023_3279
722,casia_006485_00348615.jpg,casia_009424_00456403.jpg,different,009424_006485
723,celeba_1322_105848.jpg,celeba_8522_187746.jpg,different,1322_8522
724,vggface2_n000255_0526_02.jpg,vggface2_n000438_0288_01.jpg,different,n000438_n000255
725,vggface2_n000080_0288_01.jpg,vggface2_n000445_0292_01.jpg,different,n000080_n000445
726,vggface2_n000287_0081_02.jpg,vggface2_n000422_0103_01.jpg,different,n000287_n000422
727,celeba_10132_195295.jpg,celeba_1368_078893.jpg,different,1368_10132
728,casia_005558_00306492.jpg,casia_006437_00347012.jpg,different,005558_006437
729,celeba_6792_000444.jpg,celeba_9455_033089.jpg,different,9455_6792
730,casia_001219_00099830.jpg,casia_009570_00460991.jpg,different,009570_001219
731,vggface2_n000294_0273_01.jpg,vggface2_n000371_0129_01.jpg,different,n000294_n000371
732,vggface2_n000022_0332_02.jpg,vggface2_n000260_0113_02.jpg,different,n000022_n000260
733,celeba_5069_072098.jpg,celeba_5748_134067.jpg,different,5069_5748
734,casia_001005_00082921.jpg,casia_007588_00391651.jpg,different,007588_001005
735,celeba_1125_028744.jpg,celeba_3847_069521.jpg,different,1125_3847
736,lfw_Elizabeth_Dole_Elizabeth_Dole_0001.jpg,lfw_Slobodan_Milosevic_Slobodan_Milosevic_0003.jpg,different,Slobodan_Milosevic_Elizabeth_Dole
737,vggface2_n000041_0324_12.jpg,vggface2_n000314_0653_02.jpg,different,n000041_n000314
738,celeba_7057_194498.jpg,celeba_9693_146519.jpg,different,9693_7057
739,celeba_4492_117758.jpg,celeba_8134_109975.jpg,different,4492_8134
740,vggface2_n000432_0174_01.jpg,vggface2_n000463_0326_01.jpg,different,n000432_n000463
741,lfw_Charles_Moose_Charles_Moose_0013.jpg,lfw_Pat_Cox_Pat_Cox_0002.jpg,different,Pat_Cox_Charles_Moose
742,casia_004401_00254069.jpg,casia_006685_00356665.jpg,different,006685_004401
743,vggface2_n000058_0179_01.jpg,vggface2_n000411_0112_01.jpg,different,n000411_n000058
744,vggface2_n000166_0016_01.jpg,vggface2_n000166_0261_01.jpg,same,n000166
745,celeba_3753_018718.jpg,celeba_5643_127308.jpg,different,3753_5643
746,casia_001236_00101256.jpg,casia_004193_00243607.jpg,different,001236_004193
747,celeba_1581_144265.jpg,celeba_5240_110218.jpg,different,1581_5240
748,casia_001766_00127919.jpg,casia_002644_00171014.jpg,different,001766_002644
749,celeba_4916_003317.jpg,celeba_649_172327.jpg,different,649_4916
750,vggface2_n000056_0307_01.jpg,vggface2_n000059_0200_01.jpg,different,n000059_n000056
751,celeba_3541_175613.jpg,celeba_9778_044484.jpg,different,3541_9778
752,celeba_2095_106530.jpg,celeba_3102_050085.jpg,different,2095_3102
753,celeba_10099_090166.jpg,celeba_2984_032723.jpg,different,2984_10099
754,vggface2_n000004_0333_01.jpg,vggface2_n000209_0119_01.jpg,different,n000004_n000209
755,lfw_Rubens_Barrichello_Rubens_Barrichello_0005.jpg,lfw_Saddam_Hussein_Saddam_Hussein_0023.jpg,different,Rubens_Barrichello_Saddam_Hussein
756,casia_007613_00392943.jpg,casia_008612_00428127.jpg,different,008612_007613
757,lfw_John_Negroponte_John_Negroponte_0013.jpg,lfw_Zafarullah_Khan_Jamali_Zafarullah_Khan_Jamali_0001.jpg,different,John_Negroponte_Zafarullah_Khan_Jamali
758,casia_005471_00302101.jpg,casia_007423_00386421.jpg,different,007423_005471
759,lfw_Amelie_Mauresmo_Amelie_Mauresmo_0005.jpg,lfw_Rebecca_Romijn-Stamos_Rebecca_Romijn-Stamos_0001.jpg,different,Rebecca_Romijn-Stamos_Amelie_Mauresmo
760,casia_004152_00241332.jpg,casia_006701_00357600.jpg,different,006701_004152
761,vggface2_n000191_0231_01.jpg,vggface2_n000393_0337_01.jpg,different,n000191_n000393
762,casia_000527_00050708.jpg,casia_009865_00470718.jpg,different,000527_009865
763,lfw_Lily_Tomlin_Lily_Tomlin_0002.jpg,lfw_Lleyton_Hewitt_Lleyton_Hewitt_0013.jpg,different,Lily_Tomlin_Lleyton_Hewitt
764,vggface2_n000445_0102_01.jpg,vggface2_n000485_0113_01.jpg,different,n000445_n000485
765,vggface2_n000367_0197_01.jpg,vggface2_n000367_0209_01.jpg,same,n000367
766,celeba_1403_172950.jpg,celeba_8137_121906.jpg,different,1403_8137
767,lfw_Catherine_Zeta-Jones_Catherine_Zeta-Jones_0002.jpg,lfw_Richard_Gephardt_Richard_Gephardt_0004.jpg,different,Catherine_Zeta-Jones_Richard_Gephardt
768,casia_006090_00330179.jpg,casia_006775_00360796.jpg,different,006090_006775
769,vggface2_n000286_0268_01.jpg,vggface2_n000427_0283_02.jpg,different,n000286_n000427
770,casia_007402_00385739.jpg,casia_010488_00488509.jpg,different,010488_007402
771,vggface2_n000151_0267_01.jpg,vggface2_n000267_0011_01.jpg,different,n000267_n000151
772,casia_004944_00277318.jpg,casia_005938_00322708.jpg,different,004944_005938
773,vggface2_n000289_0160_01.jpg,vggface2_n000459_0508_01.jpg,different,n000459_n000289
774,vggface2_n000212_0015_01.jpg,vggface2_n000286_0150_01.jpg,different,n000212_n000286
775,vggface2_n000180_0064_01.jpg,vggface2_n000282_0515_02.jpg,different,n000180_n000282
776,lfw_Jennifer_Lopez_Jennifer_Lopez_0008.jpg,lfw_Norah_Jones_Norah_Jones_0011.jpg,different,Jennifer_Lopez_Norah_Jones
777,vggface2_n000321_0263_02.jpg,vggface2_n000378_0587_01.jpg,different,n000378_n000321
778,vggface2_n000066_0227_01.jpg,vggface2_n000168_0151_01.jpg,different,n000168_n000066
779,vggface2_n000193_0021_01.jpg,vggface2_n000489_0132_01.jpg,different,n000489_n000193
780,celeba_2246_181915.jpg,celeba_8766_028337.jpg,different,2246_8766
781,celeba_4441_170362.jpg,celeba_4821_140569.jpg,different,4821_4441
782,lfw_Antonio_Palocci_Antonio_Palocci_0008.jpg,lfw_Shaul_Mofaz_Shaul_Mofaz_0002.jpg,different,Shaul_Mofaz_Antonio_Palocci
783,celeba_7616_031814.jpg,celeba_931_147586.jpg,different,931_7616
784,lfw_Coretta_Scott_King_Coretta_Scott_King_0001.jpg,lfw_George_W_Bush_George_W_Bush_0075.jpg,different,Coretta_Scott_King_George_W_Bush
785,celeba_1395_167016.jpg,celeba_6999_199744.jpg,different,6999_1395
786,vggface2_n000217_0077_01.jpg,vggface2_n000319_0245_01.jpg,different,n000217_n000319
787,vggface2_n000499_0067_01.jpg,vggface2_n000499_0229_01.jpg,same,n000499
788,celeba_8917_183836.jpg,celeba_9171_122524.jpg,different,8917_9171
789,lfw_Pierre_Boulanger_Pierre_Boulanger_0001.jpg,lfw_Winona_Ryder_Winona_Ryder_0018.jpg,different,Winona_Ryder_Pierre_Boulanger
790,casia_000105_00015218.jpg,casia_003224_00198462.jpg,different,000105_003224
791,celeba_10142_057521.jpg,celeba_5862_106451.jpg,different,5862_10142
792,vggface2_n000256_0132_01.jpg,vggface2_n000256_0011_03.jpg,same,n000256
793,lfw_Dennis_Hastert_Dennis_Hastert_0003.jpg,lfw_Yann_Martel_Yann_Martel_0002.jpg,different,Dennis_Hastert_Yann_Martel
794,vggface2_n000262_0254_01.jpg,vggface2_n000426_0041_01.jpg,different,n000426_n000262
795,celeba_3066_135780.jpg,celeba_9501_116165.jpg,different,3066_9501
796,lfw_Mahmoud_Abbas_Mahmoud_Abbas_0022.jpg,lfw_Rick_Dinse_Rick_Dinse_0002.jpg,different,Mahmoud_Abbas_Rick_Dinse
797,celeba_104_166641.jpg,celeba_3949_160604.jpg,different,3949_104
798,celeba_3306_005343.jpg,celeba_4555_180845.jpg,different,4555_3306
799,lfw_Bill_Sizemore_Bill_Sizemore_0001.jpg,lfw_Jack_Straw_Jack_Straw_0015.jpg,different,Bill_Sizemore_Jack_Straw
